URL;Title;H1;Description;Products Quantity;Prod Quantity over 40;Status code;Traffic
https://kasta.ua/market/palatki/;⋆ НАМЕТИ ‣ Купити намет недорого в Києві, Харкові, Одесі - інтернет-магазин України - Kasta;Намети;Інтернет-магазин Kasta ! ⊳ НАМЕТИ ⊲ Знижки на намети в каталозі Kasta  ► 100% орігінал◄ Щоденні розпродажі та знижки! Доставка по всій Україні!;48;True;200;19
https://kasta.ua/market/gazovye-gorelki/;⋆ ГАЗОВІ ЗАПАЛЬНИЧКИ ‣ Купити газові балони і пальники недорого в Києві, Харкові, Одесі - інтернет-магазин України - Kasta;Газові горілки;Інтернет-магазин Kasta ! ⊳ ГАЗОВІ ПАЛЬНИКИ ⊲ Знижки на газові пальники в каталозі Kasta  ► 100% орігінал◄ Щоденні розпродажі та знижки! Доставка по всій Україні!;24;False;200;14
https://kasta.ua/market/spalniki/;⋆ СПАЛЬНИКИ та СПАЛЬНІ МІШКИ ‣ Купити спальник недорого в Києві, Харкові, Одесі - інтернет-магазин України - Kasta;Спальники;Інтернет-магазин Kasta ! ⊳ СПАЛЬНИКИ ⊲ Знижки на спальники в каталозі Kasta  ► 100% орігінал◄ Щоденні розпродажі та знижки! Доставка по всій Україні!;24;False;200;6
https://kasta.ua/market/turisticheskie-instrumenty/;⋆ ТУРИСТИЧНІ ІНСТРУМЕНТИ (ДЛЯ ПОХОДУ, кемпінгу) ‣ Купити недорого в Києві, Харкові, Одесі - інтернет-магазин України - Kasta;Туристичні інструменти (для походу, кемпінгу);Інтернет-магазин Kasta ! ⊳ ТУРИСТИЧНІ ІНСТРУМЕНТИ ⊲ Знижки на туристичні інструменти в каталозі Kasta  ► 100% орігінал◄ Щоденні розпродажі та знижки! Доставка по всій Україні!;72;True;200;12
https://kasta.ua/market/skladnaya-mebel/;⋆ Складні меблі для ПІКНІКУ, ТУРИЗМУ ‣ Купити туристичну складну мебіль для відпочинку та туризму недорого в Києві, Харкові, Одесі - інтернет-магазин України - Kasta;Складні меблі для пікніка, туризму;Інтернет-магазин Kasta ! ⊳ складні меблі для ПІКНІКу, ТУРИЗМУ ⊲ Знижки на складні меблі в каталозі Kasta  ► 100% орігінал◄ Щоденні розпродажі та знижки! Доставка по всій Україні!;24;False;200;20
https://kasta.ua/market/turisticheskaya-posuda/;⋆ ТУРИСТИЧНИЙ ПОСУД ДЛЯ ПОХОДУ ‣ Купити похідний посуд (для туризму) недорого в Києві, Харкові, Одесі - інтернет-магазин України - Kasta;Туристичний посуд для походу;Інтернет-магазин Kasta ! ⊳ ТУРИСТИЧНИЙ ПОСУД ⊲ Знижки на туристичну посуд в каталозі Kasta  ► 100% орігінал◄ Щоденні розпродажі та знижки! Доставка по всій Україні!;48;False;200;14
https://kasta.ua/market/sportivnye-ryukzaki/;⋆ СПОРТИВНІ РЮКЗАКИ ‣ Купити спортивний рюкзак недорого в Києві, Харкові, Одесі - інтернет-магазин України - Kasta;Спортивні рюкзаки;Інтернет-магазин Kasta ! ⊳ СПОРТИВНІ РЮКЗАКИ ⊲ Знижки на спортивні рюкзаки в каталозі Kasta  ► 100% орігінал◄ Щоденні розпродажі та знижки! Доставка по всій Україні!;600;True;200;10
https://kasta.ua/market/sportivnye-sumki/;⋆ СПОРТИВНІ СУМКИ ‣ Купити спортивну сумку недорого в Києві, Харкові, Одесі - інтернет-магазин України - Kasta;Ізотермічні та сумки для пікніка;Інтернет-магазин Kasta ! ⊳ СПОРТИВНІ СУМКИ ⊲ Знижки на спортивні сумки в каталозі Kasta  ► 100% орігінал◄ Щоденні розпродажі та знижки! Доставка по всій Україні!;96;True;200;9
https://kasta.ua/market/naduvnoy-basseyn/;⋆ НАДУВНІ БАСЕЙНИ ‣ Купити надувний басейн недорого в Києві, Харкові, Одесі - інтернет-магазин України - Kasta;Надувні басейни;Інтернет-магазин Kasta ! ⊳ НАДУВНИЙ БАСЕЙН ⊲ Знижки на надувні басейни в каталозі Kasta  ► 100% орігінал◄ Щоденні розпродажі та знижки! Доставка по всій Україні!;48;True;200;1
https://kasta.ua/market/naduvnoy-matras/;⋆ НАДУВНІ МАТРАЦИ ‣ Купити надувний матрац недорого в Києві, Харкові, Одесі - інтернет-магазин України - Kasta;Надувні матраси;Інтернет-магазин Kasta ! ⊳ НАДУВНІ МАТРАЦИ ⊲ Знижки на надувні матраци в каталозі Kasta  ► 100% орігінал◄ Щоденні розпродажі та знижки! Доставка по всій Україні!;48;False;200;21
https://kasta.ua/market/naduvnye-zhilety/;⋆ НАДУВНІ ЖИЛЕТИ ‣ Купити надувний жилет недорого в Києві, Харкові, Одесі - інтернет-магазин України - Kasta;Надувні жилети;Інтернет-магазин Kasta ! ⊳ Надувні ЖИЛЕТИ ⊲ Знижки на надувні жилети в каталозі Kasta  ► 100% орігінал◄ Щоденні розпродажі та знижки! Доставка по всій Україні!;24;False;200;4
https://kasta.ua/market/naduvnye-krugi/;⋆ НАДУВНІ КРУГИ ‣ Купити надувний круг недорого в Києві, Харкові, Одесі - інтернет-магазин України - Kasta;Надувні круги;Інтернет-магазин Kasta ! ⊳ Надувні КРУГИ ⊲ Знижки на надувні круги в каталозі Kasta  ► 100% орігінал◄ Щоденні розпродажі та знижки! Доставка по всій Україні!;48;False;200;1
https://kasta.ua/market/naduvnye-lodki/;⋆ Надувні човни (ГУМОВІ) ‣ Купити надувний гумовий човен недорого в Києві, Харкові, Одесі - інтернет-магазин України - Kasta;Надувні човни;Інтернет-магазин Kasta ! ⊳ Надувні човни ⊲ Знижки на надувні човни в каталозі Kasta  ► 100% орігінал◄ Щоденні розпродажі та знижки! Доставка по всій Україні!;24;False;200;3
https://kasta.ua/market/naduvnye-podushki/;⋆ Надувні ПОДУШКИ ‣ Купити надувну подушку недорого в Києві, Харкові, Одесі - інтернет-магазин України - Kasta;Надувні подушки;Інтернет-магазин Kasta ! ⊳ Надувні ПОДУШКИ ⊲ Знижки на надувні подушки в каталозі Kasta  ► 100% орігінал◄ Щоденні розпродажі та знижки! Доставка по всій Україні!;48;True;200;17
https://kasta.ua/market/plyazhnoe-polotentse/;Купити ПЛЯЖНІ РУШНИКИ в інтернет-магазині Kasta ᐈ Доставка по Києву, Харкову, Одесі та Україні;Рушники для пляжу;ПЛЯЖНІ РУШНИКИ в каталозі Kasta ➤ З малюнком ➤ Постійні АКЦІЇ і ЗНИЖКИ ➤ Власні центри видачі товару по Україні: Київ, Харків, Дніпро, Львів, Одеса;96;True;200;12
https://kasta.ua/market/akvashuzy/;АКВАШУЗИ - Купити коралові тапочки недорого в інтернет магазині Kasta ᐈ Доставка по Києву, Харкову, Одесі та Україні, вигідна ціна;Чоловічі, жіночі та дитячі кораллоходи для моря;Купити АКВАШУЗИ в каталозі Kasta ☀ Пляжне взуття ☀ Чоловічі, жіночі та дитячі ᐈ Вигідна ціна ⋆ Центри видачі товару ⋆ Доставка по Україні ⋆ Великий вибір ➤ Замовляйте зараз!;216;True;200;320
https://kasta.ua/market/kempingovyy-fonar/;⋆ КЕМПІНГОВИЙ ЛІХТАР ‣ Купити туристичний ліхтар недорого в Києві, Харкові, Одесі - інтернет-магазин України - Kasta;Кемпінговий ліхтар;Інтернет-магазин Kasta ! ⊳ Кемпінговий ліхтар ⊲ Знижки на кемпінгові ліхтарі в каталозі Kasta  ► 100% орігінал◄ Щоденні розпродажі та знижки! Доставка по всій Україні!;24;False;200;20
https://kasta.ua/market/nalobnyy-fonar/;⋆ НАЛОБНІ ЛІХТАРИ ‣ Купити налобний ліхтарик недорого в Києві, Харкові, Одесі - інтернет-магазин України - Kasta;Налобні ліхтарі;Інтернет-магазин Kasta ! ⊳ Налобні ліхтарі ⊲ Знижки на налобні ліхтарі в каталозі Kasta  ► 100% орігінал◄ Щоденні розпродажі та знижки! Доставка по всій Україні!;24;False;200;6
https://kasta.ua/market/ruchnoy-fonar/;⋆ РІЧНИЙ ФОНАРЬ ‣ Купити ручний ліхтарик недорого в Києві, Харкові, Одесі - інтернет-магазин України - Kasta;Ручний ліхтар;Інтернет-магазин Kasta ! ⊳ РУЧНІ ліхтарі ⊲ Знижки на ручні ліхтарі в каталозі Kasta  ► 100% орігінал◄ Щоденні розпродажі та знижки! Доставка по всій Україні!;24;False;200;23
https://kasta.ua/market/maski-lyzhnye/;Купити МАСКУ лижну, сноубордний в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 | Київ, Україна;Гірськолижні і сноубордичнф маски та окуляри;Інтернет-Магазин 𝗞𝗮𝘀𝘁𝗮 ▶▶ Гірськолижні і сноубордичнф маски та окуляри ◀◀ ✌ Надійний магазин ✌ Швидка доставка по Україні ✌ Великий вибір;24;False;200;9
https://kasta.ua/market/shlemy-lyzhnye/;Купити ШОЛОМ лижний, сноубордичний в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 | Київ, Україна;Гірськолижні і сноубордичні шоломи;Інтернет-Магазин 𝗞𝗮𝘀𝘁𝗮 ▶▶ Гірськолижні і сноубордичні шоломи ◀◀ ✌ Надійний магазин ✌ Швидка доставка по Україні ✌ Великий вибір;24;False;200;3
https://kasta.ua/market/podshlemniki-lyzhnye/;Купити підшоломник лижний, сноубордичний в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 | Київ, Україна;Гірськолижні і сноубордичні підшоломники;Інтернет-Магазин 𝗞𝗮𝘀𝘁𝗮 ▶▶ Гірськолижні і сноубордичні підшоломники ◀◀ ✌ Надійний магазин ✌ Швидка доставка по Україні ✌ Великий вибір;24;False;200;8
https://kasta.ua/market/kovrik-dlya-yogi/;Купити КИЛИМОК для ЙОГИ і ФІТНЕСУ в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 | Київ, Україна;Килимки для фітнесу, йоги, пілатесу;Інтернет-Магазин 𝗞𝗮𝘀𝘁𝗮 ▶▶ Килимки для йоги та фітнесу ◀◀ ✌ Надійний магазин ✌ Швидка доставка по Україні ✌ Великий вибір;96;True;200;25
https://kasta.ua/market/ganteli/;Купити ГАНТЕЛІ в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 | Київ, Україна;Гантелі для тренувань, фітнесу, зайнять спортом;Інтернет-Магазин 𝗞𝗮𝘀𝘁𝗮 ▶▶ Гантелі для тренувань, фітнесу, зайнять спортом ◀◀ ✌ Надійний магазин ✌ Швидка доставка по Україні ✌ Великий вибір;48;False;200;72
https://kasta.ua/market/utyazheliteli/;Купити обважнювачі для рук і ніг в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 | Київ, Україна;Обважнювачі для ніг, рук, зап'ястя;Інтернет-Магазин 𝗞𝗮𝘀𝘁𝗮 ▶▶ Обважнювачі для ніг, рук, зап'ястя ◀◀ ✌ Надійний магазин ✌ Швидка доставка по Україні ✌ Великий вибір;96;True;200;9
https://kasta.ua/market/espandery/;Купити еспандери для тренувань в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 | Великий вибір гумок для фітнесу, петель | Київ, Україна;Стрічкові еспандери, гумки і петлі для фітнесу;Інтернет-Магазин 𝗞𝗮𝘀𝘁𝗮 ▶▶ Стрічкові еспандери, гумки і петлі для фітнесу ◀◀ ✌ Надійний магазин ✌ Швидка доставка по Україні ✌ Великий вибір;192;True;200;55
https://kasta.ua/market/bloki-dlya-yogi/;Блоки для йоги, ролики (валики) для фітнесу і пілатесу | Купити в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 | Київ, Україна;Блоки для йоги, ролики (валики) для фітнесу і пілатесу;Інтернет-Магазин 𝗞𝗮𝘀𝘁𝗮 ▶▶ Блоки і ролики (валики) для йоги, фітнесу, пілатесу ◀◀ ✌ Надійний магазин ✌ Швидка доставка по Україні ✌ Великий вибір;48;True;200;4
https://kasta.ua/market/obruch-hulahup/;Купити ОБРУЧ (хулахуп) для талії і схуднення в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 | Київ, Україна;Обручі (хулахуп);Інтернет-Магазин 𝗞𝗮𝘀𝘁𝗮 ▶▶ Масажні обручі та обручі для схуднення ◀◀ ✌ Надійний магазин ✌ Швидка доставка по Україні ✌ Великий вибір;24;False;200;119
https://kasta.ua/market/skakalki/;Купити скакалку в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 | Київ, Україна;Скакалки гімнастичні;Інтернет-Магазин 𝗞𝗮𝘀𝘁𝗮 ▶▶ Скакалки недорого ◀◀ ✌ Надійний магазин ✌ Швидка доставка по Україні ✌ Великий вибір;72;True;200;2
https://kasta.ua/market/fitbol-gimnasticheskii/;Купити Фітбол - М'яч для фітнесу - в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 | Київ, Україна;Фітболи і гімнастичні м'ячі для фітнесу;Інтернет-Магазин 𝗞𝗮𝘀𝘁𝗮 ▶▶ Фітболи і гімнастичні м'ячі для фітнесу ◀◀ ✌ Надійний магазин ✌ Швидка доставка по Україні ✌ Великий вибір;96;True;200;21
https://kasta.ua/market/maski-dlya-plavaniya/;Купити маску для плавання і снорклинга в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 | Київ, Україна;Маски для плавання і снорклинга;Інтернет-Магазин 𝗞𝗮𝘀𝘁𝗮 ▶▶ Маски для плавання - Набори для снорклинга ◀◀ ✌ Надійний магазин ✌ Швидка доставка по Україні ✌ Великий вибір;72;True;200;47
https://kasta.ua/market/lasty/;Купити ласти для плавання в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 | Київ, Україна;Ласти для плавання;Інтернет-Магазин 𝗞𝗮𝘀𝘁𝗮 ▶▶ Ласти для плавання ◀◀ ✌ Надійний магазин ✌ Швидка доставка по Україні ✌ Великий вибір;48;True;200;8
https://kasta.ua/market/ochki-dlya-plavaniya/;Купити окуляри для плавання і басейну в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 | Київ, Україна;Окуляри для плавання та басейну;Інтернет-Магазин 𝗞𝗮𝘀𝘁𝗮 ▶▶ Окуляри для плавання та басейну ◀◀ ✌ Надійний магазин ✌ Швидка доставка по Україні ✌ Великий вибір;48;False;200;2
https://kasta.ua/market/shapochki-dlya-plavaniya/;Купити шапочку для плавання і басейну в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 | Київ, Україна;Гумові шапочки для плавання і басейну;Інтернет-Магазин 𝗞𝗮𝘀𝘁𝗮 ▶▶ Гумові шапочки для плавання і басейну ◀◀ ✌ Надійний магазин ✌ Швидка доставка по Україні ✌ Великий вибір;48;True;200;18
https://kasta.ua/market/gidrokostyumi/;Купити гідрокостюм в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 | Київ, Україна;Гідрокостюми для плавання і дайвінгу;Інтернет-Магазин 𝗞𝗮𝘀𝘁𝗮 ▶▶ Гідрокостюми для дайвінгу ◀◀ ✌ Надійний магазин ✌ Швидка доставка по Україні ✌ Великий вибір;96;True;200;3
https://kasta.ua/market/lopatki-dlya-plavaniya/;DEFAULT;NO H1;NO DESCRIPTION;NO PRODUCTS;False;404;1
https://kasta.ua/market/doski-dlya-plavaniya/;DEFAULT;NO H1;NO DESCRIPTION;NO PRODUCTS;False;404;3
https://kasta.ua/market/velosipedy/;Купити ВЕЛОСИПЕД в інтернет-магазині Kasta | Доставка по Києву, Україні;Каталог велосипедів;ВЕЛОСИПЕДИ в інтернет-магазині ✱ 𝐊𝐚𝐬𝐭𝐚 ➨ ТУТ ВИГІДНО: АКЦІЇ ✪ ЗНИЖКИ ➤ Швидка доставка по Україні: Київ, Харків, Дніпро, Львів, Одеса;72;True;200;14
https://kasta.ua/market/velosipednye-shlemy/;Купити велосипедний шолом в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 | Київ, Україна;Велошоломи;Інтернет-Магазин 𝗞𝗮𝘀𝘁𝗮 ▶▶ Велосипедні шоломи (велошоломи) ◀◀ ✌ Надійний магазин ✌ Швидка доставка по Україні ✌ Великий вибір;24;False;200;3
https://kasta.ua/market/veloperchatki/;Велоперчатки ▶ Купити велосипедні рукавички в Інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 | Київ, Україна;Велоперчатки;Інтернет-Магазин 𝗞𝗮𝘀𝘁𝗮 ▶▶ Рукавички для їзди на велосипеді ◀◀ ✌ Надійний магазин ✌ Швидка доставка по Україні ✌ Великий вибір;552;True;200;19
https://kasta.ua/market/zhiroszhigateli/;⋆ ЖИРОСПАЛЮВАЧІ ‣ Купити жироспалювач недорого в Києві, Харкові, Одесі - інтернет-магазин України - Kasta;Жироспалювачі;Інтернет-магазин Kasta ! ⊳ Жироспалювачі ⊲ Знижки на жироспалювачі в каталозі Kasta  ► 100% орігінал◄ Щоденні розпродажі та знижки! Доставка по всій Україні!;48;False;200;33
https://kasta.ua/market/protein/;⋆ ПРОТЕЇН ‣ Купити протеїн недорого в Києві, Харкові, Одесі - інтернет-магазин України - Kasta;протеїн;Інтернет-магазин Kasta ! ⊳ ПРОТЕЇН ⊲ Знижки на протеїн в каталозі Kasta  ► 100% орігінал◄ Щоденні розпродажі та знижки! Доставка по всій Україні!;24;False;200;7
